Country,PurchaseOrderDate,Type,Product,Variant,SupplierCountry,Quantity,Value,Freight,Air,BDI,Doses,Distance,Volume,StorageCondition,Openness,Weight,TotalWeight
Uruguay,2023-07-11,Vaccine,402,1,United States of America,250,562.5,2160.0,167.2,1127,1,8617.354,131.45714306583344,"Between +2° C and + 8° C, must not be frozen",2.0,0.01629525236,4.073813090000001
Uruguay,2023-07-11,Immunoglobulin,2102,95,Panama,100,3300.0,522.13,167.2,1127,1,5465.056,48.66400000000002,"Between +2° C and + 8° C, must not be frozen",2.0,0.009766667,0.9766667
Guatemala,2023-07-12,Syringe,209,0,China,691200,16934.4,40893.0,167.2,1127,1,13351.5,83.28726302910043,"Between +2° C and + 8° C, must not be frozen",3.3,0.0120150677333332,8304.814817279908
Guatemala,2023-07-12,Syringe,209,0,China,691200,16934.4,40893.0,167.2,1127,1,13351.5,83.28726302910043,"Between +2° C and + 8° C, must not be frozen",3.3,0.0120150677333332,8304.814817279908
Guatemala,2023-07-12,Syringe,209,0,China,626400,15346.8,37486.0,167.2,1127,1,13351.5,83.28726302910043,"Between +2° C and + 8° C, must not be frozen",3.3,0.0120150677333332,7526.238428159917
Guyana,2023-07-12,Vaccine,1404,10,United States of America,44000,8800.0,3795.555555,167.2,1127,10,4096.591,186.75621562499992,"Between +2° C and + 8° C, can also be frozen",1.3,0.0338916904533334,149.12343799466697
Guyana,2023-07-12,Vaccine,1302,5,"Korea, Republic of",23350,29187.5,2974.526706,167.2,1127,5,15077.83,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",1.3,0.0341837198166668,159.63797154383394
Guyana,2023-07-12,Vaccine,602,1,"Korea, Republic of",10350,8280.0,1318.473293,167.2,1127,1,15077.83,79.48647954695763,"Between +2° C and + 8° C, must not be frozen",1.3,0.011545455,119.49545925
Guyana,2023-07-12,Vaccine,602,1,"Korea, Republic of",10350,8280.0,3967.0,167.2,1127,1,15077.83,79.48647954695763,"Between +2° C and + 8° C, must not be frozen",1.3,0.011545455,119.49545925
Guyana,2023-07-12,Vaccine,101,12,United States of America,54000,8910.0,7669.598308,167.2,1127,20,4096.591,884.7146619076834,Should be -20° C or below,1.3,0.023916667,64.57500089999999
Jamaica,2023-07-12,Immunoglobulin,102,1,Bulgaria,600,2532.0,922.0,167.2,1127,1,9465.301,122.7271961756482,"Between +2° C and + 8° C, must not be frozen",2.3,0.0131689733066666,7.901383983999961
Jamaica,2023-07-12,Vaccine,7120,10,India,40000,7560.0,2600.0,167.2,1127,10,14143.62,96.93518973214272,"Between +2° C and + 8° C, must not be frozen",2.3,0.0279166670000001,111.6666680000004
Chile,2023-07-13,Immunoglobulin,2102,1,Israel,250,12375.0,1500.0,167.2,1127,1,13218.19,97.24161931736764,"Between +2° C and + 8° C, must not be frozen",3.7,0.0210262400833332,5.2565600208333
Uruguay,2023-07-13,Vaccine,5301,1,Belgium,550,11165.0,1651.0,167.2,1127,1,11228.75,136.42482472796314,"Between +2° C and + 8° C, must not be frozen",2.0,0.0204236794566666,11.23302370116663
Guyana,2023-07-14,Vaccine,1404,10,United States of America,44000,8800.0,4848.229665,167.2,1127,10,4096.591,186.75621562499992,"Between +2° C and + 8° C, can also be frozen",1.3,0.0338916904533334,149.12343799466697
Guyana,2023-07-14,Vaccine,101,12,United States of America,54000,8910.0,5950.100043,167.2,1127,20,4096.591,884.7146619076834,Should be -20° C or below,1.3,0.023916667,64.57500089999999
Honduras,2023-07-14,Syringe,1,2,India,1126000,39522.6,8500.0,167.2,1127,2,14995.18,92.74908356481481,"Between +2° C and + 8° C, must not be frozen",3.8,0.0155271001033333,8741.757358176648
Sint Maarten,2023-07-14,Vaccine,702,1,Panama,750,7860.0,3500.0,167.2,1127,1,2186.0,47.02391993916666,"Between +2° C and + 8° C, must not be frozen",2.9,0.0084375,6.328125
El Salvador,2023-07-17,Vaccine,702,1,Panama,150000,1572000.0,26630.0,167.2,1127,1,1178.055,47.02391993916665,"Between +2° C and + 8° C, must not be frozen",3.5,0.0084375,1265.625
El Salvador,2023-07-17,Vaccine,2101,1,United States of America,22000,198000.0,7357.0,167.2,1127,1,3355.771,144.58170008333357,"Between +2° C and + 8° C, must not be frozen",3.5,0.0209243899133332,460.3365780933304
Uruguay,2023-07-17,Immunoglobulin,102,1,Bulgaria,200,844.0,570.0,167.2,1127,1,11811.41,91.46189834873005,"Between +2° C and + 8° C, must not be frozen",2.0,0.01629525236,3.259050472
Venezuela,2023-07-17,Vaccine,1302,5,"Korea, Republic of",1006500,1258125.0,76487.0,167.2,1127,5,14488.19,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",1.0,0.0351006965916667,7065.770223902508
Belize,2023-07-18,Vaccine,7001,10,Indonesia,2000,350.0,2934.0,167.2,1127,10,17940.17,98.69513165943115,"Between +2° C and + 8° C, must not be frozen",2.8,0.0274113137,5.48226274
Cayman Islands,2023-07-18,Vaccine,901,95,France,4000,23400.0,2462.0,167.2,1127,1,7960.709,129.32422221821437,"Between +2° C and + 8° C, must not be frozen",2.0,0.0240793886866666,96.3175547466664
Colombia,2023-07-18,Vaccine,1801,1,United States of America,16790,310279.2,5330.0,167.2,1127,1,4021.171,144.58170008333357,"Between +2° C and + 8° C, must not be frozen",1.8,0.0218211772199999,366.3775655237984
Colombia,2023-07-18,Vaccine,1701,5,India,7350,36750.0,750.0,167.2,1127,5,15290.56,207.07943993055562,"Between +2° C and + 8° C, must not be frozen",1.8,0.0341291216266668,50.1698087912002
Colombia,2023-07-18,Vaccine,1201,1,Panama,18280,172563.2,5860.0,167.2,1127,1,686.1259,135.98320031444462,"Between +2° C and + 8° C, must not be frozen",1.8,0.0204111109999998,373.1151090799964
Guatemala,2023-07-18,Vaccine,7120,10,India,50000,9450.0,3700.0,167.2,1127,10,15042.3,96.93366168981468,"Between +2° C and + 8° C, must not be frozen",3.3,0.0279709494066668,139.854747033334
Guatemala,2023-07-18,Vaccine,912,12,"Korea, Republic of",392000,627200.0,15593.48,167.2,1127,20,13029.69,1258.920788513728,Should be -20° C or below,3.3,0.0275833329999999,540.633326799998
Honduras,2023-07-18,Syringe,4,2,United Arab Emirates,453000,17214.0,14830.0,167.2,1127,2,14053.64,89.1942183283729,"Between +2° C and + 8° C, must not be frozen",3.8,0.0155271001033333,3516.8881734049924
Panama,2023-07-18,Vaccine,502,1,Belgium,100000,880000.0,8525.0,167.2,1127,1,8814.414,130.60903747814828,"Between +2° C and + 8° C, must not be frozen",2.5,0.0174357404266667,1743.57404266667
Uruguay,2023-07-18,Syringe,5,2,India,16000,625.6,754.38,167.2,1127,2,15606.99,92.74908356481481,"Between +2° C and + 8° C, must not be frozen",2.0,0.01710030276,136.80242208
Belize,2023-07-19,Vaccine,1302,5,"Korea, Republic of",10000,12500.0,1156.0,167.2,1127,5,12882.87,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",2.8,0.0344225769716668,68.8451539433336
Colombia,2023-07-19,Vaccine,601,1,United States of America,7850,5495.0,4480.0,167.2,1127,1,4021.171,132.03896006666676,"Between +2° C and + 8° C, must not be frozen",1.8,0.017583333,138.02916405
Colombia,2023-07-19,Vaccine,8201,1,United States of America,79900,479400.0,20500.0,167.2,1127,1,4021.171,138.81169580583352,"Between +2° C and + 8° C, can also be frozen",1.8,0.0260416670000001,2080.7291933000083
Panama,2023-07-19,Vaccine,2101,95,France,1280,12800.0,2015.0,167.2,1127,1,8671.104,48.66400000000002,"Between +2° C and + 8° C, must not be frozen",2.5,0.009766667,12.50133376
Panama,2023-07-19,Vaccine,602,1,United States of America,50000,24500.0,9900.0,167.2,1127,1,3580.789,132.03896006666676,"Between +2° C and + 8° C, must not be frozen",2.5,0.017583333,879.16665
Panama,2023-07-19,Vaccine,101,12,United States of America,100000,16500.0,3333.0,167.2,1127,20,3580.789,884.7146619076834,Should be -20° C or below,2.5,0.023916667,119.583335
Panama,2023-07-19,Vaccine,8101,10,India,211200,152064.0,8650.0,167.2,1127,10,15161.38,133.2840563244049,"Between +2° C and + 8° C, can also be frozen",2.5,0.03366412038,710.9862224256001
Uruguay,2023-07-19,Vaccine,2101,1,United States of America,1500,13500.0,2112.0,167.2,1127,1,8617.354,143.99988308250025,"Between +2° C and + 8° C, must not be frozen",2.0,0.0218467883299999,32.77018249499985
Belize,2023-07-20,Vaccine,910,10,"Korea, Republic of",20000,64000.0,2032.366666,167.2,1127,10,12882.87,98.81648486927241,"Between +2° C and + 8° C, must not be frozen",2.8,0.0275833329999999,55.16666599999981
Belize,2023-07-20,Vaccine,912,12,"Korea, Republic of",16000,25600.0,1625.893333,167.2,1127,20,12882.87,1258.558902576228,Should be -20° C or below,2.8,0.0275833329999999,22.06666639999992
Ecuador,2023-07-20,Vaccine,912,12,Netherlands,840000,1188600.0,70756.0,167.2,1127,20,9589.459,1065.112232275646,Should be -20° C or below,1.4,0.0275833329999999,1158.4999859999955
Guatemala,2023-07-20,Vaccine,910,10,"Korea, Republic of",156400,500480.0,12517.71,167.2,1127,10,13029.69,98.81648486927241,"Between +2° C and + 8° C, must not be frozen",3.3,0.0275833329999999,431.4033281199984
Guatemala,2023-07-20,Vaccine,910,10,"Korea, Republic of",522000,1670400.0,40322.8,167.2,1127,10,13029.69,99.1783708067724,"Between +2° C and + 8° C, must not be frozen",3.3,0.0275833329999999,1439.8499825999947
Nicaragua,2023-07-20,Syringe,4,2,United Arab Emirates,102000,3876.0,8134.0,167.2,1127,2,14136.88,89.1942183283729,"Between +2° C and + 8° C, must not be frozen",3.0,0.0173954879066667,887.1698832400018
Peru,2023-07-20,Vaccine,601,1,United States of America,300000,210000.0,53300.0,167.2,1127,1,5890.553,132.03896006666676,"Between +2° C and + 8° C, must not be frozen",3.2,0.017583333,5274.9999
Uruguay,2023-07-20,Vaccine,502,1,China,45000,314550.0,14287.69,167.2,1127,1,19175.59,89.3916210896163,"Between +2° C and + 8° C, must not be frozen",2.0,0.01703992398,766.7965791
Cayman Islands,2023-07-21,Vaccine,702,1,Panama,650,6812.0,1060.0,167.2,1127,1,1169.687,47.02391993916666,"Between +2° C and + 8° C, must not be frozen",2.0,0.0084375,5.484375
Guatemala,2023-07-21,Vaccine,912,12,"Korea, Republic of",24400,39040.0,1155.07,167.2,1127,20,13029.69,1232.194962391043,Should be -20° C or below,3.3,0.0275833329999999,33.65166625999988
Uruguay,2023-07-24,Vaccine,1801,1,"Korea, Republic of",50000,695000.0,22000.0,167.2,1127,1,19629.5,97.3390910152777,"Between +2° C and + 8° C, must not be frozen",2.0,0.0218503280166665,1092.516400833325
Colombia,2023-07-25,Vaccine,7110,1,France,5000,91000.0,989.0,167.2,1127,1,8707.677,134.58874955476205,"Between +2° C and + 8° C, must not be frozen",1.8,0.0209999999999999,104.9999999999995
Colombia,2023-07-25,Immunoglobulin,602,95,Panama,2500,45425.0,1120.0,167.2,1127,1,686.1259,126.996954214881,"Between +2° C and + 8° C, must not be frozen",1.8,0.0240793886866666,60.198471716666496
Colombia,2023-07-25,Immunoglobulin,2102,95,Panama,10075,332475.0,14000.0,167.2,1127,1,686.1259,48.66400000000002,"Between +2° C and + 8° C, must not be frozen",1.8,0.009766667,98.399170025
Colombia,2023-07-25,Immunoglobulin,2102,95,Panama,33874,1117842.0,45500.0,167.2,1127,1,686.1259,48.66400000000002,"Between +2° C and + 8° C, must not be frozen",1.8,0.009766667,330.836077958
El Salvador,2023-07-25,Vaccine,602,1,"Korea, Republic of",44000,35200.0,15844.0,167.2,1127,1,13198.76,79.48647954695763,"Between +2° C and + 8° C, must not be frozen",3.5,0.011545455,508.00002
Sint Maarten,2023-07-25,Vaccine,7701,95,Belgium,1100,20900.0,4440.0,167.2,1127,1,6885.0,50.56000000000004,"Between +2° C and + 8° C, must not be frozen",2.9,0.009766667,10.7433337
Cayman Islands,2023-07-26,Vaccine,7701,95,Belgium,2300,43700.0,4680.0,167.2,1127,1,8069.901,50.56000000000004,"Between +2° C and + 8° C, must not be frozen",2.0,0.009766667,22.4633341
Colombia,2023-07-26,Vaccine,5301,1,Belgium,400,8120.0,1719.0,167.2,1127,1,8874.132,136.53118410296315,"Between +2° C and + 8° C, must not be frozen",1.8,0.0203529907966666,8.141196318666639
El Salvador,2023-07-26,Vaccine,7101,1,Belgium,48000,624000.0,6600.0,167.2,1127,1,9085.503,132.55705378629645,"Between +2° C and + 8° C, must not be frozen",3.5,0.0197085162733333,946.0087811199984
Guatemala,2023-07-26,Vaccine,101,12,United States of America,175000,28875.0,2900.0,167.2,1127,20,3318.143,831.9867815373135,Should be -20° C or below,3.3,0.023916667,209.27083625
Bermuda,2023-07-27,Vaccine,5301,1,Belgium,300,6090.0,1513.0,167.2,1127,1,5879.001,136.53118410296315,"Between +2° C and + 8° C, must not be frozen",2.0,0.0203832859366666,6.11498578099998
Haiti,2023-07-27,Vaccine,6001,81,Belgium,144500,361250.0,13332.0,167.2,1127,1,7499.688,77.36395500000009,"Between +2° C and + 8° C, must not be frozen",2.8,0.009766667,1411.2833815
Honduras,2023-07-27,Vaccine,1302,5,"Korea, Republic of",249200,311500.0,10382.0,167.2,1127,5,13268.34,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",3.8,0.0340849327800002,1698.7930497552102
Trinidad and Tobago,2023-07-27,Vaccine,7120,10,India,5000,945.0,750.0,167.2,1127,10,13808.25,96.93366168981468,"Between +2° C and + 8° C, must not be frozen",3.4,0.0280211808900001,14.010590445000052
Trinidad and Tobago,2023-07-27,Vaccine,7001,10,Indonesia,600,105.0,2574.0,167.2,1127,10,18648.59,199.87925979166667,"Between +2° C and + 8° C, must not be frozen",3.4,0.0354951219666666,2.129707317999996
Trinidad and Tobago,2023-07-27,Vaccine,7120,10,India,15000,2835.0,1181.818181,167.2,1127,10,13808.25,96.93366168981468,"Between +2° C and + 8° C, must not be frozen",3.4,0.0280211808900001,42.03177133500015
Bahamas,2023-07-28,Vaccine,1302,5,"Korea, Republic of",7500,9375.0,1144.0,167.2,1127,5,12617.7,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",3.1,0.0343229896666668,51.4844845000002
Bahamas,2023-07-28,Vaccine,901,10,"Korea, Republic of",10000,55000.0,1114.23,167.2,1127,10,12617.7,98.81648486927241,"Between +2° C and + 8° C, must not be frozen",3.1,0.0275833329999999,27.583332999999904
Bahamas,2023-07-28,Vaccine,1201,1,Panama,1000,9440.0,1500.0,167.2,1127,1,1810.248,135.98320031444462,"Between +2° C and + 8° C, must not be frozen",3.1,0.0203389061499998,20.3389061499998
Colombia,2023-07-28,Immunoglobulin,1601,1,"Korea, Republic of",200,2600.0,1012.31,167.2,1127,1,14817.3,96.74294517367716,"Between +2° C and + 8° C, must not be frozen",1.8,0.0210953300566666,4.21906601133332
Trinidad and Tobago,2023-07-28,Vaccine,702,1,Panama,15000,157200.0,4500.0,167.2,1127,1,1980.939,47.02391993916666,"Between +2° C and + 8° C, must not be frozen",3.4,0.0084375,126.5625
Trinidad and Tobago,2023-07-28,Vaccine,1810,1,"Korea, Republic of",10000,125000.0,11476.64,167.2,1127,1,14603.4,96.75926771832002,"Between +2° C and + 8° C, must not be frozen",3.4,0.0218651104266665,218.65110426666504
Trinidad and Tobago,2023-07-28,Vaccine,901,10,"Korea, Republic of",75000,412500.0,5659.72,167.2,1127,10,14603.4,97.81913658189146,"Between +2° C and + 8° C, must not be frozen",3.4,0.0275833329999999,206.87499749999924
Trinidad and Tobago,2023-07-28,Vaccine,5301,1,Belgium,275,5582.5,2605.0,167.2,1127,1,7414.548,136.53424018761925,"Between +2° C and + 8° C, must not be frozen",3.4,0.0209641680633333,5.765146217416657
Bermuda,2023-07-31,Vaccine,1801,1,"Korea, Republic of",500,6950.0,3750.0,167.2,1127,1,12169.14,99.61827076629623,"Between +2° C and + 8° C, must not be frozen",2.0,0.0210607004099999,10.53035020499995
Colombia,2023-07-31,Vaccine,7405,1,United States of America,245000,291550.0,51660.0,167.2,1127,1,4021.171,143.1826651966669,"Between +2° C and + 8° C, must not be frozen",1.8,0.021,5145.0
Colombia,2023-07-31,Vaccine,7405,1,United States of America,245000,291550.0,51660.0,167.2,1127,1,4021.171,143.1826651966669,"Between +2° C and + 8° C, must not be frozen",1.8,0.021,5145.0
Bahamas,2023-08-01,Syringe,5001,0,Finland,1250,556.25,2011.0,167.0,1086,1,8264.933,131.87360017611124,"Between +2° C and + 8° C, must not be frozen",3.1,0.0198702257799999,24.837782224999877
Bermuda,2023-08-01,Vaccine,602,1,United States of America,1000,490.0,1510.0,167.0,1086,1,1248.121,132.03896006666676,"Between +2° C and + 8° C, must not be frozen",2.0,0.017583333,17.583333
Colombia,2023-08-01,Vaccine,7101,1,Belgium,1340,17420.0,1232.0,167.0,1086,1,8874.132,136.53424018761925,"Between +2° C and + 8° C, must not be frozen",1.8,0.0209932233799999,28.13091932919987
Ecuador,2023-08-01,Vaccine,910,10,"Korea, Republic of",1365000,4368000.0,107955.12,167.0,1086,10,15129.37,98.45644848665336,"Between +2° C and + 8° C, must not be frozen",1.4,0.0275833329999999,3765.124954499987
Panama,2023-08-01,Vaccine,1201,1,Panama,50000,472000.0,6940.0,167.0,1086,1,103.4505,135.98320031444462,"Between +2° C and + 8° C, must not be frozen",2.5,0.0204111109999998,1020.55554999999
St. Kitts & Nevis,2023-08-01,Vaccine,601,1,"Korea, Republic of",500,550.0,1085.0,167.0,1086,1,13852.08,79.48647954695763,"Between +2° C and + 8° C, must not be frozen",1.6,0.011545455,5.7727275
St. Kitts & Nevis,2023-08-01,Vaccine,1302,5,"Korea, Republic of",500,625.0,1085.0,167.0,1086,5,13852.08,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",1.6,0.0351270212950001,3.5127021295000107
Uruguay,2023-08-01,Vaccine,702,1,Panama,45000,471600.0,9420.0,167.0,1086,1,5465.056,47.02391993916666,"Between +2° C and + 8° C, must not be frozen",2.0,0.0084375,379.6875
Uruguay,2023-08-01,Vaccine,702,1,Panama,15000,157200.0,2615.0,167.0,1086,1,5465.056,47.02391993916666,"Between +2° C and + 8° C, must not be frozen",2.0,0.0084375,126.5625
Uruguay,2023-08-01,Vaccine,702,1,Panama,15000,157200.0,2615.0,167.0,1086,1,5465.056,47.02391993916666,"Between +2° C and + 8° C, must not be frozen",2.0,0.0084375,126.5625
Colombia,2023-08-02,Immunoglobulin,2102,95,Panama,2000,66000.0,1170.0,167.0,1086,1,686.1259,48.66400000000002,"Between +2° C and + 8° C, must not be frozen",1.8,0.009766667,19.533334
Colombia,2023-08-02,Vaccine,1201,1,Panama,50000,472000.0,7660.0,167.0,1086,1,686.1259,135.98320031444462,"Between +2° C and + 8° C, must not be frozen",1.8,0.0204111109999998,1020.55554999999
Sint Maarten,2023-08-02,Vaccine,602,1,"Korea, Republic of",1100,880.0,800.0,167.0,1086,1,13900.0,79.48647954695763,"Between +2° C and + 8° C, must not be frozen",2.9,0.011545455,12.7000005
St. Kitts & Nevis,2023-08-02,Vaccine,102,10,United States of America,500,165.0,1800.0,167.0,1086,10,2827.367,133.57330884880966,"Between +2° C and + 8° C, must not be frozen",1.6,0.023916667,1.19583335
Uruguay,2023-08-02,Vaccine,7101,1,Belgium,32420,421460.0,4070.0,167.0,1086,1,11228.75,136.42788081261924,"Between +2° C and + 8° C, must not be frozen",2.0,0.0209999999999999,680.8199999999968
Uruguay,2023-08-02,Vaccine,7101,1,Belgium,57280,744640.0,10569.0,167.0,1086,1,11228.75,136.8266238929764,"Between +2° C and + 8° C, must not be frozen",2.0,0.0209999999999999,1202.8799999999944
Colombia,2023-08-03,Vaccine,601,10,"Korea, Republic of",2400,768.0,543.0,167.0,1086,10,14817.3,95.4918685785581,"Between +2° C and + 8° C, must not be frozen",1.8,0.027583333,6.619999920000001
