Country,PurchaseOrderDate,Type,Product,Variant,SupplierCountry,Quantity,Value,Freight,Air,BDI,Doses,Weight,Distance,TotalShipmentWeight,prod vol,STORAGE CONDITION,Openness,PredictedWeight,FinalWeight,Volume
Curacao,2023-07-24,Vaccine,7010.0,10.0,India,1000.0,120.0,2605.0,167.2,1127.0,10.0,0.02625,4733.0,2.625,98.4,"Between +2° C and + 8° C, must not be frozen",3.4,0.0263509838,0.02625,113.81132677035268
Ecuador,2023-07-24,Vaccine,8205.0,5.0,India,298000.0,529248.0,30800.0,167.2,1127.0,5.0,0.030208333,4584.073,1800.4166468,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.4,0.0302083329999999,0.030208333,134.2814004982396
Uruguay,2023-07-24,Vaccine,8205.0,1.0,India,50000.0,178000.0,22232.67,167.2,1127.0,1.0,0.043333333,8617.354,2166.66665,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.0433333329999997,0.043333333,183.9726490893529
Uruguay,2023-07-24,Vaccine,8205.0,1.0,India,25000.0,89000.0,11116.33,167.2,1127.0,1.0,0.043333333,8617.354,1083.333325,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.0433333329999997,0.043333333,181.7819657566517
Colombia,2023-07-25,Vaccine,1103.0,1.0,United States of America,400000.0,5400000.0,47000.0,167.2,1127.0,1.0,0.020411111,4021.171,8164.444399999999,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.8,0.0204111109999998,0.020411111,142.469131268444
Colombia,2023-07-25,Vaccine,1901.0,10.0,France,1000000.0,1530000.0,29419.0,167.2,1127.0,10.0,0.033933333,8707.677,3393.3333,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.0339663224333334,0.033933333,205.82828695308115
Cuba,2023-07-26,Vaccine,1301.0,5.0,Netherlands,53200.0,90440.0,3940.0,167.2,1127.0,5.0,0.034464286,7823.974,366.70000304,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",1.3,0.0344131087500002,0.034464286,126.10358378125348
Ecuador,2023-07-26,Vaccine,1101.0,1.0,Belgium,350000.0,4116000.0,24860.0,167.2,1127.0,1.0,0.007764583,9535.309,2717.60405,31.6,"Between +2° C and + 8° C, must not be frozen",1.4,0.00809701009,0.007764583,51.59552787295698
Trinidad and Tobago,2023-07-27,Vaccine,1901.0,10.0,France,20000.0,30600.0,2860.0,167.2,1127.0,10.0,0.033933333,7225.325,67.86666600000001,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0341381875333334,0.033933333,211.26760823499404
Trinidad and Tobago,2023-07-27,Vaccine,7010.0,10.0,India,18000.0,2160.0,1418.181818,167.2,1127.0,10.0,0.038368056,13808.25,69.0625008,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.4,0.0378959323033332,0.038368056,198.63395810534976
Bahamas,2023-07-28,Vaccine,1103.0,1.0,United States of America,5000.0,67500.0,6250.0,167.2,1127.0,1.0,0.020411111,1770.893,102.055555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.1,0.0203389061499998,0.020411111,145.05522993573973
Sint Maarten,2023-07-28,Vaccine,8205.0,1.0,India,1100.0,3916.0,1500.0,167.2,1127.0,1.0,0.043333333,4774.0,47.6666663,188.1,"Between +2° C and + 8° C, can also be frozen",2.9,0.0433333329999997,0.043333333,187.69256259224244
Uruguay,2023-07-28,Vaccine,1901.0,10.0,France,35000.0,53550.0,2179.0,167.2,1127.0,10.0,0.033933333,10972.42,118.76666550000002,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.0,0.0339333330000001,0.033933333,228.98000484672187
Colombia,2023-07-31,Vaccine,7010.0,10.0,India,600000.0,72000.0,19200.0,167.2,1127.0,10.0,0.02625,4021.171,1575.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.8,0.0267608611233334,0.02625,101.8258056935539
Colombia,2023-07-31,Vaccine,7010.0,10.0,India,600000.0,72000.0,19200.0,167.2,1127.0,10.0,0.02625,4021.171,1575.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.8,0.0267608611233334,0.02625,101.8258056935539
Panama,2023-07-31,Vaccine,8205.0,10.0,India,100000.0,170900.0,8064.0,167.2,1127.0,10.0,0.03375,3580.789,337.5,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.5,0.03375,0.03375,137.0157475038846
Cayman Islands,2023-08-01,Vaccine,8201.0,1.0,Belgium,1500.0,7500.0,3120.0,167.0,1086.0,1.0,0.026041667,8069.901,39.0625005,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",2.0,0.0260416670000001,0.026041667,125.99988081098479
Dominican Republic,2023-08-04,Vaccine,7405.0,1.0,India,200000.0,230000.0,19725.0,167.0,1086.0,1.0,0.0,13701.71,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.6,0.0198547512199999,0.0198547512199999,107.29119647721939
Venezuela,2023-08-05,Vaccine,8205.0,5.0,India,985000.0,1749360.0,64950.0,167.0,1086.0,5.0,0.030208333,3428.63,5951.041601,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.0,0.0302083329999999,0.030208333,136.5487581581571
Argentina,2023-08-07,Vaccine,7010.0,10.0,India,400000.0,48000.0,13056.0,167.0,1086.0,10.0,0.02625,8542.694,1050.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.02629039352,0.02625,101.70388137793427
Trinidad and Tobago,2023-08-07,Vaccine,8205.0,1.0,India,2000.0,7120.0,785.791726,167.0,1086.0,1.0,0.043333333,3569.325,86.666666,188.1,"Between +2° C and + 8° C, can also be frozen",3.4,0.0433333329999997,0.043333333,190.5869005362764
Trinidad and Tobago,2023-08-07,Vaccine,8205.0,5.0,India,16000.0,28416.0,6286.333808,167.0,1086.0,5.0,0.030208333,3569.325,96.6666656,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0302083329999999,0.030208333,144.39722968388068
Trinidad and Tobago,2023-08-07,Vaccine,7010.0,10.0,India,10000.0,1200.0,1064.668769,167.0,1086.0,10.0,0.038368056,13808.25,38.368056,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.4,0.0378003628533332,0.038368056,209.5266765275926
Argentina,2023-08-08,Vaccine,7120.0,10.0,India,200000.0,35600.0,5734.0,167.0,1086.0,10.0,0.027916667,8542.694,558.33334,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.0279000537500001,0.027916667,102.79036398604221
Curacao,2023-08-08,Vaccine,1901.0,10.0,France,500.0,765.0,1671.0,167.0,1086.0,10.0,0.033933333,7587.0,1.69666665,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0338947774533334,0.033933333,247.7790707267498
Guatemala,2023-08-09,Vaccine,8205.0,1.0,India,175000.0,623000.0,53352.0,167.0,1086.0,1.0,0.043333333,3318.143,7583.333275,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.0433333329999997,0.043333333,212.3853763165489
Guatemala,2023-08-09,Vaccine,1103.0,1.0,United States of America,127000.0,1714500.0,22850.0,167.0,1086.0,1.0,0.020411111,3318.143,2592.211097,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.0204111109999998,0.020411111,144.66892154136892
Paraguay,2023-08-09,Vaccine,7010.0,10.0,India,80000.0,9600.0,7200.0,167.0,1086.0,10.0,0.038368056,15567.39,306.944448,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.3,0.0380705189499999,0.038368056,206.64759999526552
Trinidad and Tobago,2023-08-10,Vaccine,8205.0,1.0,India,5000.0,17800.0,2084.291187,167.0,1086.0,1.0,0.043333333,3569.325,216.666665,188.1,"Between +2° C and + 8° C, can also be frozen",3.4,0.0433333329999997,0.043333333,190.98291117644584
Trinidad and Tobago,2023-08-10,Vaccine,8205.0,5.0,India,15000.0,26640.0,6252.873563,167.0,1086.0,5.0,0.030208333,3569.325,90.624999,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0302083329999999,0.030208333,144.63323505094417
Argentina,2023-08-11,Vaccine,8201.0,1.0,Belgium,500000.0,2500000.0,67320.0,167.0,1086.0,1.0,0.026041667,11326.76,13020.8335,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",1.5,0.0260416670000001,0.026041667,111.97337952528747
Chile,2023-08-11,Vaccine,1901.0,10.0,France,1000.0,1530.0,1629.5,167.0,1086.0,10.0,0.033933333,11663.39,3.3933333,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.7,0.03375405523,0.033933333,215.84853300374377
Dominican Republic,2023-08-11,Vaccine,1103.0,1.0,United States of America,200000.0,2700000.0,27200.0,167.0,1086.0,1.0,0.020411111,2508.955,4082.2222,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.6,0.0204111109999998,0.020411111,142.86371859307152
St. Lucia,2023-08-11,Vaccine,7010.0,10.0,India,2500.0,300.0,666.666666,167.0,1086.0,10.0,0.038368056,13496.15,9.592014,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.5,0.0381165416526745,0.038368056,218.2648966705057
St. Lucia,2023-08-11,Vaccine,7010.0,10.0,India,2000.0,240.0,800.0,167.0,1086.0,10.0,0.038368056,13496.15,7.6736112,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.5,0.0377251740166666,0.038368056,218.10703318092237
St. Lucia,2023-08-11,Vaccine,1103.0,1.0,United States of America,1000.0,13500.0,4170.0,167.0,1086.0,1.0,0.020411111,3232.885,20.411111,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.5,0.0204111109999998,0.020411111,146.36618249815953
St. Lucia,2023-08-11,Vaccine,1103.0,1.0,United States of America,500.0,6750.0,4450.0,167.0,1086.0,1.0,0.020411111,3232.885,10.2055555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.5,0.0204111109999998,0.020411111,146.16194153380766
St. Lucia,2023-08-14,Vaccine,1901.0,10.0,France,1000.0,1530.0,1413.73,167.0,1086.0,10.0,0.033933333,6903.772,3.3933333,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.5,0.0369688856687222,0.033933333,212.64991972230146
St. Lucia,2023-08-14,Vaccine,8205.0,1.0,India,3000.0,10680.0,1884.9,167.0,1086.0,1.0,0.043333333,3232.885,129.999999,188.1,"Between +2° C and + 8° C, can also be frozen",1.5,0.0433333329999997,0.043333333,190.12021191817138
St. Lucia,2023-08-14,Vaccine,8205.0,1.0,India,5000.0,17800.0,4200.0,167.0,1086.0,1.0,0.043333333,3232.885,216.666665,188.1,"Between +2° C and + 8° C, can also be frozen",1.5,0.0433333329999997,0.043333333,186.4773824540994
Bermuda,2023-08-15,Vaccine,8201.0,1.0,Belgium,500.0,2500.0,2530.0,167.0,1086.0,1.0,0.026041667,5879.001,13.0208335,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",2.0,0.0260416670000001,0.026041667,123.63919073748956
Cayman Islands,2023-08-15,Vaccine,7010.0,10.0,India,2200.0,264.0,750.0,167.0,1086.0,10.0,0.038368056,14225.51,8.44097232,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.0,0.0367927087199999,0.038368056,210.03460303709093
Jamaica,2023-08-15,Vaccine,8205.0,5.0,India,60000.0,106560.0,3187.75,167.0,1086.0,5.0,0.030208333,2549.896,362.499996,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.3,0.0302083329999999,0.030208333,140.14222628358067
Panama,2023-08-15,Vaccine,1901.0,10.0,France,100000.0,153000.0,2636.34,167.0,1086.0,10.0,0.033933333,8671.104,339.33333000000005,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.5,0.0339590287700001,0.033933333,211.81932678444676
Paraguay,2023-08-15,Vaccine,8201.0,1.0,Belgium,40000.0,200000.0,4180.0,167.0,1086.0,1.0,0.026041667,10416.98,1041.66668,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",2.3,0.0260416670000001,0.026041667,119.59675444919193
St. Lucia,2023-08-15,Vaccine,1404.0,12.0,India,10000.0,1300.0,2448.0,167.0,1086.0,20.0,0.041111111,3232.885,20.5555555,205.7486111111111,Should be -20° C or below,1.5,0.0383251055115951,0.041111111,484.9095344348748
Belize,2023-08-18,Vaccine,7010.0,10.0,India,10000.0,1200.0,2020.65934,167.0,1086.0,10.0,0.02625,2979.495,26.25,98.4,"Between +2° C and + 8° C, must not be frozen",2.8,0.02814849544,0.02625,114.75001199899019
Belize,2023-08-18,Vaccine,8205.0,1.0,India,5000.0,17800.0,1010.32967,167.0,1086.0,1.0,0.043333333,2979.495,216.666665,188.1,"Between +2° C and + 8° C, can also be frozen",2.8,0.0433333329999997,0.043333333,182.79687437696404
Belize,2023-08-18,Vaccine,8205.0,5.0,India,5000.0,8880.0,1010.32967,167.0,1086.0,5.0,0.030208333,2979.495,30.208333,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.8,0.0302083329999999,0.030208333,145.6067608300725
El Salvador,2023-08-21,Vaccine,1103.0,1.0,United States of America,170000.0,2295000.0,26900.0,167.0,1086.0,1.0,0.020411111,3355.771,3469.88887,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.5,0.0204014836866665,0.020411111,148.97049922598012
Curacao,2023-08-22,Vaccine,1404.0,12.0,India,5000.0,647.5,2490.0,167.0,1086.0,20.0,0.0295,14951.0,7.375,2730.9555,Should be -20° C or below,3.4,0.0308933544833333,0.0295,1766.6950375843526
Jamaica,2023-08-22,Vaccine,1901.0,10.0,France,3000.0,4590.0,1732.46,167.0,1086.0,10.0,0.033933333,7734.696,10.1799999,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.3,0.034136044685,0.033933333,211.16150628182294
Antigua and Barbuda ,2023-08-23,Vaccine,1901.0,10.0,France,1000.0,1530.0,1827.84,167.0,1086.0,10.0,0.033933333,6708.77,3.3933333,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.2,0.03384567097,0.033933333,212.90047360949006
Argentina,2023-08-25,Vaccine,7120.0,10.0,India,500000.0,89000.0,16128.0,167.0,1086.0,10.0,0.027916667,8542.694,1395.83335,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.0276342417500001,0.027916667,101.6192118917341
Argentina,2023-08-25,Vaccine,7010.0,10.0,India,400000.0,48000.0,13056.0,167.0,1086.0,10.0,0.02625,8542.694,1050.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.02629039352,0.02625,101.70388137793427
Dominican Republic,2023-08-25,Vaccine,8205.0,1.0,India,220000.0,783200.0,67080.0,167.0,1086.0,1.0,0.043333333,2508.955,9533.33326,188.1,"Between +2° C and + 8° C, can also be frozen",2.6,0.0433333329999997,0.043333333,182.62169440839276
Trinidad and Tobago,2023-08-29,Vaccine,1103.0,1.0,United States of America,30000.0,405000.0,4900.0,167.0,1086.0,1.0,0.020411111,3569.325,612.3333299999999,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.4,0.0204111109999998,0.020411111,150.84459210524665
Jamaica,2023-08-31,Vaccine,7010.0,10.0,Indonesia,160000.0,19600.0,24052.36364,167.0,1086.0,10.0,0.022714286,18661.52,363.428576,94.7142857142857,"Between +2° C and + 8° C, must not be frozen",2.3,0.0322022158266666,0.022714286,135.25051149670574
Guatemala,2023-09-05,Vaccine,1301.0,5.0,Netherlands,19600.0,33320.0,1880.0,180.3,1701.0,5.0,0.034464286,9093.943,135.10000111999997,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",3.3,0.0341723574000002,0.034464286,192.10821141853822
Bahamas,2023-09-06,Vaccine,7405.0,1.0,India,7000.0,8820.0,2800.0,180.3,1701.0,1.0,0.018967014,13465.89,132.769098,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.1,0.0193193982399999,0.018967014,100.35992454116567
Bahamas,2023-09-07,Vaccine,1103.0,1.0,United States of America,8000.0,108000.0,3600.0,180.3,1701.0,1.0,0.020411111,1770.893,163.288888,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.1,0.0203389061499998,0.020411111,143.28500587540154
Bahamas,2023-09-07,Vaccine,7010.0,10.0,India,5000.0,600.0,2133.0,180.3,1701.0,10.0,0.02625,1770.893,13.125,98.4,"Between +2° C and + 8° C, must not be frozen",3.1,0.0264519676,0.02625,102.06588032620306
St. Kitts & Nevis,2023-09-11,Vaccine,8205.0,5.0,India,2000.0,3552.0,1034.0,180.3,1701.0,5.0,0.030208333,2827.367,12.0833332,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.6,0.0302083329999999,0.030208333,143.93101435982751
Turks and Caicos,2023-09-12,Vaccine,1103.0,1.0,United States of America,50.0,675.0,3400.0,180.3,1701.0,1.0,0.020411111,2163.191,1.02055555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.0204111109999998,0.020411111,142.71983055365493
Bahamas,2023-09-13,Vaccine,6001.0,97.0,Belgium,12000.0,78000.0,6253.0,180.3,1701.0,1.0,0.009766667,7313.008,117.200004,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.1,0.009766667,0.009766667,63.031606537322794
Suriname,2023-09-13,Vaccine,7010.0,10.0,India,10000.0,1200.0,2250.0,180.3,1701.0,10.0,0.038368056,13657.92,38.368056,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.1,0.0338439817599999,0.038368056,180.444960795939
Suriname,2023-09-14,Vaccine,7405.0,1.0,India,30000.0,34500.0,3000.0,180.3,1701.0,1.0,0.0,13657.92,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.1,0.0209999999999999,0.0209999999999999,101.71634153868496
Dominica,2023-09-18,Vaccine,7120.0,10.0,India,2000.0,356.0,485.714285,180.3,1701.0,10.0,0.027916667,3084.049,5.5833334,98.4,"Between +2° C and + 8° C, must not be frozen",3.3,0.0279166670000001,0.027916667,111.62030630116423
Dominica,2023-09-18,Vaccine,8205.0,1.0,India,5900.0,21004.0,1432.857142,180.3,1701.0,1.0,0.043333333,3084.049,255.6666647,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.0433333329999997,0.043333333,181.3706243292593
Dominica,2023-09-18,Vaccine,7010.0,10.0,India,6000.0,720.0,1457.142857,180.3,1701.0,10.0,0.02625,3084.049,15.75,98.4,"Between +2° C and + 8° C, must not be frozen",3.3,0.02657314816,0.02625,103.95173158320571
Guatemala,2023-09-18,Vaccine,6001.0,97.0,Belgium,123000.0,799500.0,63030.0,180.3,1701.0,1.0,0.009766667,9095.274,1201.300041,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.3,0.009766667,0.009766667,53.93782794937157
Chile,2023-09-19,Vaccine,6001.0,97.0,Belgium,1200.0,7800.0,1540.0,180.3,1701.0,1.0,0.009766667,11904.94,11.7200004,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.7,0.009766667,0.009766667,69.79213960209984
Suriname,2023-09-19,Vaccine,8205.0,5.0,India,29000.0,51504.0,3546.960132,180.3,1701.0,5.0,0.030208333,4309.072,175.2083314,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.1,0.0302083329999999,0.030208333,137.5220901602975
Suriname,2023-09-19,Vaccine,8205.0,1.0,India,1000.0,3560.0,122.30897,180.3,1701.0,1.0,0.043333333,4309.072,43.333333,188.1,"Between +2° C and + 8° C, can also be frozen",1.1,0.0433333329999997,0.043333333,182.42689719572195
Antigua and Barbuda ,2023-09-22,Vaccine,7010.0,10.0,India,1000.0,120.0,1311.6,180.3,1701.0,10.0,0.02625,2876.399,2.625,98.4,"Between +2° C and + 8° C, must not be frozen",2.2,0.0278670872506667,0.02625,111.20926416321394
Honduras,2023-09-22,Vaccine,7010.0,10.0,India,250000.0,30000.0,9856.0,180.3,1701.0,10.0,0.02625,3234.232,656.25,98.4,"Between +2° C and + 8° C, must not be frozen",3.8,0.03093564832,0.02625,109.80115260598801
Anguilla,2023-09-26,Vaccine,1103.0,1.0,United States of America,1100.0,14850.0,2200.0,180.3,1701.0,1.0,0.020411111,2717.069,22.4522221,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.2,0.0204111109999998,0.020411111,139.75899617924952
Costa Rica,2023-09-29,Vaccine,8205.0,1.0,India,200000.0,712000.0,67600.0,180.3,1701.0,1.0,0.043333333,3564.9,8666.6666,188.1,"Between +2° C and + 8° C, can also be frozen",3.9,0.0433333329999997,0.043333333,186.7845875211653
Argentina,2023-10-03,Vaccine,6001.0,97.0,Belgium,300000.0,1950000.0,137953.0,180.6,1459.0,1.0,0.009766667,11326.76,2930.0001,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",1.5,0.009766667,0.009766667,66.04729663257064
Costa Rica,2023-10-03,Vaccine,1103.0,1.0,United States of America,160000.0,2160000.0,13000.0,180.6,1459.0,1.0,0.020411111,3564.9,3265.77776,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.9,0.0204111109999998,0.020411111,142.68236161683646
Costa Rica,2023-10-06,Vaccine,7010.0,10.0,India,250000.0,30000.0,11600.0,180.6,1459.0,10.0,0.038368056,15289.71,959.2014,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.9,0.0382872689599999,0.038368056,204.6064411058396
Peru,2023-10-06,Vaccine,6001.0,97.0,Belgium,200000.0,1300000.0,81180.0,180.6,1459.0,1.0,0.009766667,10464.8,1953.3334,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.2,0.009766667,0.009766667,60.46777687789615
Peru,2023-10-06,Vaccine,6001.0,97.0,Belgium,200000.0,1300000.0,81180.0,180.6,1459.0,1.0,0.009766667,10464.8,1953.3334,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.2,0.009766667,0.009766667,60.46777687789615
